FID,REGION_CODE,REGION_DESCRIPTION,SITE_NAME,TEMP_C,DEPTH,MOORING_CODE,MOORING_DESCRIPTION,SUBSTRATE_TYPE_CODE,SUBSTRATE_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,GEOM,DATETIME_LOCAL,DATETIME_UTC
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a73,3,East Coast,Swansea,19.532,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-13T02:14:56,2010-02-12T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a74,3,East Coast,Swansea,19.484,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-13T10:14:56,2010-02-13T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a75,3,East Coast,Swansea,19.436,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-13T18:14:56,2010-02-13T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a76,3,East Coast,Swansea,19.246,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-14T02:14:56,2010-02-13T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a77,3,East Coast,Swansea,19.151,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-14T10:14:56,2010-02-14T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a78,3,East Coast,Swansea,19.199,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-14T18:14:56,2010-02-14T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a79,3,East Coast,Swansea,19.246,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-15T02:14:56,2010-02-14T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a7a,3,East Coast,Swansea,19.199,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-15T10:14:56,2010-02-15T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a7b,3,East Coast,Swansea,19.341,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-15T18:14:56,2010-02-15T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a7c,3,East Coast,Swansea,19.175,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-16T02:14:56,2010-02-15T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a7d,3,East Coast,Swansea,19.08,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-16T10:14:56,2010-02-16T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a7e,3,East Coast,Swansea,19.27,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-16T18:14:56,2010-02-16T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a7f,3,East Coast,Swansea,19.056,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-17T02:14:56,2010-02-16T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a80,3,East Coast,Swansea,19.056,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-17T10:14:56,2010-02-17T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a81,3,East Coast,Swansea,19.436,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-17T18:14:56,2010-02-17T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a82,3,East Coast,Swansea,19.698,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-18T02:14:56,2010-02-17T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a83,3,East Coast,Swansea,19.603,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-18T10:14:56,2010-02-18T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a84,3,East Coast,Swansea,19.746,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-18T18:14:56,2010-02-18T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a85,3,East Coast,Swansea,19.746,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-19T02:14:56,2010-02-18T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a86,3,East Coast,Swansea,19.484,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-19T10:14:56,2010-02-19T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a87,3,East Coast,Swansea,19.508,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-19T18:14:56,2010-02-19T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a88,3,East Coast,Swansea,19.294,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-20T02:14:56,2010-02-19T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a89,3,East Coast,Swansea,19.246,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-20T10:14:56,2010-02-20T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a8a,3,East Coast,Swansea,19.436,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-20T18:14:56,2010-02-20T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a8b,3,East Coast,Swansea,19.318,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-21T02:14:56,2010-02-20T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a8c,3,East Coast,Swansea,19.532,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-21T10:14:56,2010-02-21T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a8d,3,East Coast,Swansea,20.079,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-21T18:14:56,2010-02-21T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a8e,3,East Coast,Swansea,20.079,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-22T02:14:56,2010-02-21T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a8f,3,East Coast,Swansea,20.126,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-22T10:14:56,2010-02-22T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a90,3,East Coast,Swansea,20.055,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-22T18:14:56,2010-02-22T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a91,3,East Coast,Swansea,19.96,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-23T02:14:56,2010-02-22T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a92,3,East Coast,Swansea,19.484,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-23T10:14:56,2010-02-23T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a93,3,East Coast,Swansea,19.413,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-23T18:14:56,2010-02-23T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a94,3,East Coast,Swansea,18.985,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-24T02:14:56,2010-02-23T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a95,3,East Coast,Swansea,18.343,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-24T10:14:56,2010-02-24T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a96,3,East Coast,Swansea,18.319,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-24T18:14:56,2010-02-24T08:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a97,3,East Coast,Swansea,18.414,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-25T02:14:56,2010-02-24T16:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a98,3,East Coast,Swansea,18.461,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-25T10:14:56,2010-02-25T00:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a99,3,East Coast,Swansea,18.866,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-25T20:14:56,2010-02-25T10:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a9a,3,East Coast,Swansea,18.58,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-26T04:14:56,2010-02-25T18:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a9b,3,East Coast,Swansea,18.771,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-26T12:14:56,2010-02-26T02:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a9c,3,East Coast,Swansea,18.699,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-26T20:14:56,2010-02-26T10:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a9d,3,East Coast,Swansea,19.222,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-27T04:14:56,2010-02-26T18:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a9e,3,East Coast,Tasman Island,15.247,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-01T13:00:00,2010-01-01T03:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_a9f,3,East Coast,Tasman Island,15.724,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-01T21:00:00,2010-01-01T11:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aa0,3,East Coast,Tasman Island,15.342,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-02T05:00:00,2010-01-01T19:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aa1,3,East Coast,Tasman Island,15.342,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-02T13:00:00,2010-01-02T03:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aa2,3,East Coast,Tasman Island,15.175,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-02T21:00:00,2010-01-02T11:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aa3,3,East Coast,Tasman Island,15.318,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-03T05:00:00,2010-01-02T19:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aa4,3,East Coast,Tasman Island,15.294,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-03T13:00:00,2010-01-03T03:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aa5,3,East Coast,Tasman Island,15.438,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-03T21:00:00,2010-01-03T11:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aa6,3,East Coast,Tasman Island,15.485,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-04T05:00:00,2010-01-03T19:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aa7,3,East Coast,Tasman Island,15.199,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-04T13:00:00,2010-01-04T03:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aa8,3,East Coast,Tasman Island,15.294,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-04T21:00:00,2010-01-04T11:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aa9,3,East Coast,Tasman Island,15.509,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-05T05:00:00,2010-01-04T19:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aaa,3,East Coast,Tasman Island,15.199,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-05T13:00:00,2010-01-05T03:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aab,3,East Coast,Tasman Island,15.438,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-05T21:00:00,2010-01-05T11:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aac,3,East Coast,Tasman Island,15.7,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-06T05:00:00,2010-01-05T19:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aad,3,East Coast,Tasman Island,15.652,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-06T13:00:00,2010-01-06T03:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aae,3,East Coast,Tasman Island,15.533,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-06T21:00:00,2010-01-06T11:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aaf,3,East Coast,Tasman Island,15.843,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-07T05:00:00,2010-01-06T19:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ab0,3,East Coast,Tasman Island,15.772,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-07T13:00:00,2010-01-07T03:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ab1,3,East Coast,Tasman Island,15.414,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-07T21:00:00,2010-01-07T11:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ab2,3,East Coast,Tasman Island,15.581,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-08T05:00:00,2010-01-07T19:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ab3,3,East Coast,Tasman Island,15.27,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-08T13:00:00,2010-01-08T03:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ab4,3,East Coast,Tasman Island,15.724,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-08T21:00:00,2010-01-08T11:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ab5,3,East Coast,Tasman Island,16.034,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-09T05:00:00,2010-01-08T19:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ab6,3,East Coast,Tasman Island,15.867,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-09T13:00:00,2010-01-09T03:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ab7,3,East Coast,Tasman Island,15.939,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-09T21:00:00,2010-01-09T11:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ab8,3,East Coast,Tasman Island,15.891,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-10T05:00:00,2010-01-09T19:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ab9,3,East Coast,Tasman Island,15.867,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-10T13:00:00,2010-01-10T03:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aba,3,East Coast,Tasman Island,15.843,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-10T21:00:00,2010-01-10T11:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_abb,3,East Coast,Tasman Island,15.891,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-11T05:00:00,2010-01-10T19:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_abc,3,East Coast,Tasman Island,15.915,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-11T13:00:00,2010-01-11T03:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_abd,3,East Coast,Tasman Island,14.936,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-11T21:00:00,2010-01-11T11:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_abe,3,East Coast,Tasman Island,15.342,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-12T05:00:00,2010-01-11T19:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_abf,3,East Coast,Swansea,18.533,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-25T14:14:56,2010-02-25T04:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ac0,3,East Coast,Swansea,18.842,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-25T22:14:56,2010-02-25T12:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ac1,3,East Coast,Swansea,18.557,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-26T06:14:56,2010-02-25T20:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ac2,3,East Coast,Swansea,18.842,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-26T14:14:56,2010-02-26T04:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ac3,3,East Coast,Swansea,18.913,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-26T22:14:56,2010-02-26T12:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ac4,3,East Coast,Swansea,19.199,8.3,2,Concrete Tyre pvc,2 ,Reef,-42.1239,148.0925,POINT (148.09254 -42.12394),2010-02-27T06:14:56,2010-02-26T20:14:56
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ac5,3,East Coast,Tasman Island,15.151,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-01T15:00:00,2010-01-01T05:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ac6,3,East Coast,Tasman Island,15.39,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-01T23:00:00,2010-01-01T13:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ac7,3,East Coast,Tasman Island,15.247,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-02T07:00:00,2010-01-01T21:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ac8,3,East Coast,Tasman Island,15.223,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-02T15:00:00,2010-01-02T05:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ac9,3,East Coast,Tasman Island,15.151,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-02T23:00:00,2010-01-02T13:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_aca,3,East Coast,Tasman Island,15.055,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-03T07:00:00,2010-01-02T21:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_acb,3,East Coast,Tasman Island,15.366,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-03T15:00:00,2010-01-03T05:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_acc,3,East Coast,Tasman Island,15.533,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-03T23:00:00,2010-01-03T13:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_acd,3,East Coast,Tasman Island,15.485,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-04T07:00:00,2010-01-03T21:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ace,3,East Coast,Tasman Island,15.724,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-04T15:00:00,2010-01-04T05:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_acf,3,East Coast,Tasman Island,15.294,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-04T23:00:00,2010-01-04T13:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ad0,3,East Coast,Tasman Island,15.629,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-05T07:00:00,2010-01-04T21:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ad1,3,East Coast,Tasman Island,14.936,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-05T15:00:00,2010-01-05T05:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ad2,3,East Coast,Tasman Island,15.509,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-05T23:00:00,2010-01-05T13:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ad3,3,East Coast,Tasman Island,15.772,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-06T07:00:00,2010-01-05T21:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ad4,3,East Coast,Tasman Island,15.724,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-06T15:00:00,2010-01-06T05:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ad5,3,East Coast,Tasman Island,15.629,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-06T23:00:00,2010-01-06T13:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ad6,3,East Coast,Tasman Island,15.843,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-07T07:00:00,2010-01-06T21:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_ad7,3,East Coast,Tasman Island,15.867,12,1,Concrete Tyre stainless steel ,2 ,Reef,-43.2324,148.0067,POINT (148.00669 -43.23237),2010-01-07T15:00:00,2010-01-07T05:00:00
